platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.446244e-01,5.446376e-01,325498159,1510204,13856,2095943859,4854484376,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.679807e-01,5.679733e-01,325490328,1523839,14882,2190918453,4854452540,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.417544e-01,5.417411e-01,325485876,1515208,12477,2101622879,4854412865,0,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.400478e-01,5.400413e-01,325488036,1547620,15121,2098554052,4854430378,1,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.425075e-01,5.424995e-01,325489349,1510327,17484,2102848276,4854430352,1,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.433647e-01,5.436159e-01,325555765,1510258,10171,2107747889,4854737180,9,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.511336e-01,5.511284e-01,325487322,1516106,14359,2141504064,4854425558,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.413875e-01,5.413841e-01,325490312,1514262,10587,2106006171,4854451984,2,0,543
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.398456e-01,5.398410e-01,325485756,1514870,11078,2098271213,4854424866,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.374787e-01,5.374720e-01,325487741,1513077,7733,2093099308,4854433840,1,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.713834e-01,5.716591e-01,325563084,1531608,12162,2218416765,4854765935,10,0,540
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.805930e-01,5.805783e-01,325496975,1542484,10528,2257479307,4854479092,0,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.480490e-01,5.480420e-01,325488035,1514800,11218,2125995976,4854433399,1,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.397340e-01,5.399938e-01,325550983,1514756,9881,2095965174,4854691373,9,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.899519e-01,5.899641e-01,325498654,1533416,11248,2261653431,4854492350,2,0,542
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.992229e-01,5.992259e-01,325494839,1536485,11507,2301941099,4854476913,2,0,541
wifi,perf-5e5ec39e,RX 9Mbps,100000000,5.462146e-01,5.462011e-01,325488835,1517510,10342,2121924087,4854434996,0,0,543
