platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.713803e-01,4.713896e-01,330808792,1807053,7590,1787840298,4223214707,1,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.628848e-01,4.628969e-01,330807119,1805944,9185,1792227507,4223220680,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.750366e-01,4.750391e-01,330805149,1819905,8246,1800590584,4223216537,0,0,521
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.604348e-01,4.604800e-01,330807595,1810197,6505,1785314731,4223217880,4,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.633893e-01,4.633917e-01,330808097,1815861,5085,1797042792,4223212728,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.745594e-01,4.745818e-01,330808979,1798518,9466,1837234461,4223213403,2,0,517
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.607035e-01,4.607060e-01,330808905,1790849,3914,1787658685,4223234476,0,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.593070e-01,4.593197e-01,330801643,1812103,4716,1785490508,4223184370,2,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.638511e-01,4.641052e-01,330875981,1810118,6689,1798855710,4223506114,8,0,518
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.751535e-01,4.751623e-01,330802491,1813096,11645,1789158216,4223192152,1,0,520
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.616583e-01,4.616608e-01,330800041,1809617,9568,1792049513,4223190930,0,0,519
wifi-sid,pepm-peval-23dfb0a2,RX 6Mbps,100000000,4.624315e-01,4.624453e-01,330799873,1821490,8442,1794473324,4223176858,1,0,519
