platform,gitRev,test,nsamples,cpuTime,realTime,branchInstructions,branchMisses,cacheMisses,cpuCycles,instructions,contextSwitches,cpuMigrations,pageFaults
wifi,perf-a5734919,RX 9Mbps,100000000,5.490419e-01,5.490383e-01,325489713,1514658,15761,2130252961,4854439176,2,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.654809e-01,5.654665e-01,325491529,1516382,12822,2144416786,4854427940,0,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.448865e-01,5.449055e-01,325488282,1512829,10226,2115518140,4854432177,2,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.392192e-01,5.392126e-01,325484458,1514467,11943,2098795675,4854414516,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.390554e-01,5.390419e-01,325478712,1515213,8217,2097933285,4854367561,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.390685e-01,5.393397e-01,325556209,1512575,18585,2098040051,4854730754,10,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.416924e-01,5.416851e-01,325492872,1508629,13630,2103181227,4854456612,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.409693e-01,5.409642e-01,325484820,1658965,15035,2106664149,4854400078,1,0,540
wifi,perf-a5734919,RX 9Mbps,100000000,5.412496e-01,5.412362e-01,325487758,1532213,15376,2104338012,4854423991,0,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.404606e-01,5.404596e-01,325483595,1514563,15687,2098216365,4854408395,2,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.449844e-01,5.449709e-01,325486362,1828784,13463,2121583578,4854412113,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.442075e-01,5.442000e-01,325485890,1515042,14065,2101258291,4854417383,1,0,543
wifi,perf-a5734919,RX 9Mbps,100000000,5.382266e-01,5.382194e-01,325489024,1508952,13420,2093951567,4854439160,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.390583e-01,5.390635e-01,325485699,1509805,12353,2098991398,4854420861,1,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.418860e-01,5.418820e-01,325483537,1512321,11696,2112084477,4854399539,1,0,541
wifi,perf-a5734919,RX 9Mbps,100000000,5.413166e-01,5.413031e-01,325481870,1509895,13774,2100990347,4854394100,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.553669e-01,5.553644e-01,325488278,1520358,13201,2159191539,4854430555,2,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.430797e-01,5.430780e-01,325490823,1511214,8192,2110167667,4854439770,2,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.415251e-01,5.417985e-01,325546440,1509988,18111,2104766279,4854666946,10,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.422597e-01,5.422461e-01,325483541,1510416,13903,2108832931,4854406418,0,0,542
wifi,perf-a5734919,RX 9Mbps,100000000,5.440919e-01,5.440876e-01,325487124,1511538,14748,2101982352,4854426726,1,0,541
